2
1404,5705
6,1
SP,INT,DP,SFU,L2,Shared,DRAM
186.136,1911,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
155.5967,1784,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
130.7037,1657,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
111.801,1531,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
98.328,1404,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
94.4133,1278,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
90.577,1151,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
86.831,1025,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
83.024,898,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
79.402,772,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
75.73,645,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
73.914,582,5705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
169.956,1911,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
139.946,1784,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
116.795,1657,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
102.1963,1531,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
90.7403,1404,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
86.696,1278,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
82.309,1151,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
79.027,1025,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
75.019,898,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
71.1877,772,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
67.5357,645,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
65.4213,582,4705,0,0.95685,0,0,1.6997e-05,0.0012445,4.972e-05
189.3863,1911,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
157.905,1784,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
132.477,1657,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
113.136,1531,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
99.319,1404,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
95.4043,1278,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
91.4407,1151,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
87.621,1025,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
83.696,898,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
79.905,772,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
76.178,645,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
74.367,582,5705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
172.53,1911,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
141.3407,1784,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
118.0717,1657,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
102.888,1531,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
91.727,1404,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
87.6233,1278,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
82.821,1151,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
79.539,1025,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
75.6597,898,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
71.3557,772,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
67.8837,645,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
65.934,582,4705,0.94755,0.015269,0,0,1.6743e-05,0.003699,4.9251e-05
122.2077,1911,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
106.3557,1784,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
93.327,1657,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
83.568,1531,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
76.306,1404,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
74.4587,1278,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
72.606,1151,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
70.846,1025,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
69.048,898,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
67.321,772,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
65.72,645,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
64.951,582,5705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
107.884,1911,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
93.006,1784,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
81.4817,1657,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
74.059,1531,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
68.097,1404,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
66.318,1278,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
64.4927,1151,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
62.606,1025,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
60.942,898,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
60.0417,772,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
59.0243,645,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
58.7683,582,4705,0,0.00060634,0.96911,0,1.6844e-05,0.00023884,5.1281e-05
242.7993,1911,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
198.7127,1784,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
163.369,1657,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
136.5743,1531,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
117.522,1404,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
111.865,1278,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
106.075,1151,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
100.533,1025,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
94.957,898,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
89.746,772,5705,0.59955,0.15852,0,0.19141,0.07544,0.00012543,5.0528e-05
